Player_ID,Age,Country,Studio_Region,Game_Title,Genre,Game_Mode,Platform,Device_Type,Sales_Channel,Game_Release_Year,Join_Date,Last_Login,Session_Start_Time,Session_End_Time,Daily_Playtime (mins),In_Game_Purchases ($),Units_Sold,Revenue_Generated ($),Membership_Tier,Favorite_Mode,Support_Tickets_Raised,Refund_Requested,Marketing_Source,Churned
P2422,24.0,India,Chennai,Minecraft,Battle Royale,Zombies,Mobile,Gaming PC,Steam,2024,2021-06-29,2023-10-27,08:15:00,10:47:00,152,113.07,1,113.07,Premium,Ranked,0,No,Referral,Yes
P2423,37.0,Brazil,Bangalore,Apex Legends,Strategy,Ranked,Mobile,Switch,App Store,2025,2023-10-21,2025-02-25,13:02:00,13:27:00,25,4.63,2,9.26,Free,Ranked,2,No,Ads,Yes
P2424,43.0,,Delhi,Call of Duty,Survival,Battle Royale,Console,Android Tablet,App Store,2018,2022-08-06,2023-03-07,13:13:00,15:25:00,132,1.28,3,3.84,Free,Solo,3,Yes,In-Game Promo,Yes
P2425,18.0,Brazil,Pune,Minecraft,Sports,Solo,Console,iPhone 14,Company Website,2025,2020-08-03,2024-01-18,20:22:00,22:03:00,101,77.9,1,77.9,Premium,Team,0,No,Ads,Yes
P2426,28.0,Germany,Delhi,Minecraft,Strategy,Zombies,Mobile,Switch,Company Website,2020,2023-10-10,2024-06-12,19:25:00,20:07:00,42,26.89,4,107.56,Premium,,3,Yes,Influencer,Yes
P2427,27.0,,Pune,FIFA 24,,Battle Royale,Console,PlayStation 5,PlayStation Store,2025,2022-03-19,2022-06-22,13:46:00,14:36:00,50,43.48,3,130.44,Premium,Solo,0,No,Influencer,Yes
P2428,37.0,USA,Delhi,Apex Legends,,Battle Royale,PC,iPhone 14,Steam,2019,2024-02-16,2024-09-16,11:43:00,13:14:00,91,34.82,1,34.82,Free,Team,1,No,Ads,Yes
P2429,38.0,Brazil,Kolkata,Apex Legends,Battle Royale,Team Deathmatch,Console,Gaming PC,Steam,2022,2023-05-10,2024-03-25,20:34:00,23:13:00,159,77.5,5,387.5,VIP,Solo,0,No,In-Game Promo,Yes
P2430,27.0,India,Bangalore,FIFA 24,Adventure,Battle Royale,Console,Switch,PlayStation Store,2024,2021-07-18,2025-05-31,10:48:00,12:31:00,103,,2,230.66,Premium,Solo,2,No,In-Game Promo,No
P2431,20.0,,Kolkata,Fortnite,Survival,Zombies,Console,iPhone 14,PlayStation Store,2022,2019-09-21,2020-03-17,16:03:00,17:54:00,111,148.57,2,297.14,Premium,Solo,1,No,Referral,Yes
P2432,21.0,Brazil,Hyderabad,FIFA 24,Survival,Zombies,Mobile,Xbox Series X,Steam,2019,2020-04-12,2022-10-13,20:41:00,21:09:00,28,,4,678.4,Free,,1,No,In-Game Promo,Yes
P2433,29.0,,Delhi,FIFA 24,Adventure,Ranked,Console,Android Tablet,Steam,2023,2020-10-22,2021-07-25,11:31:00,12:17:00,46,22.08,5,110.4,VIP,Team,4,Yes,YouTube,Yes
P2434,19.0,Brazil,Chennai,PUBG,,Zombies,PC,,Steam,2025,2021-05-15,2024-11-29,18:26:00,19:43:00,77,18.94,4,75.76,Free,Solo,0,No,Influencer,Yes
P2435,36.0,UK,Delhi,Fortnite,Strategy,Team Deathmatch,PC,Gaming PC,App Store,2024,2021-06-11,2024-03-06,10:05:00,12:46:00,161,167.84,2,335.68,Premium,Ranked,2,No,In-Game Promo,Yes
P2436,16.0,Germany,Chennai,Fortnite,Strategy,Zombies,PC,Xbox Series X,Steam,2025,2019-11-11,2024-08-20,23:22:00,00:25:00,-1377,159.07,2,318.14,Free,Solo,2,No,Referral,Yes
P2437,39.0,India,Hyderabad,Call of Duty,,Ranked,Mobile,iPhone 14,App Store,2018,2019-07-05,2022-12-27,09:15:00,11:31:00,136,134.51,5,672.55,Free,Team,0,No,YouTube,Yes
P2438,,USA,Pune,Minecraft,Survival,Battle Royale,Mobile,Android Tablet,Steam,2020,2024-05-27,2024-10-16,14:38:00,17:34:00,176,30.83,3,92.49,Premium,Team,0,No,YouTube,Yes
P2439,17.0,Brazil,Kolkata,Minecraft,Battle Royale,Solo,Mobile,Ps5,App Store,2025,2023-09-21,2024-03-22,11:52:00,12:53:00,61,141.33,4,565.32,Premium,Solo,1,No,Influencer,Yes
P2440,27.0,Brazil,Chennai,FIFA 24,Sports,Solo,PC,Xbox Series X,App Store,2023,2021-08-15,2022-02-23,18:24:00,19:34:00,70,,5,776.0,Free,Team,1,No,In-Game Promo,Yes
P2441,34.0,Brazil,Bangalore,Minecraft,Adventure,Team Deathmatch,Mobile,Switch,App Store,2023,2024-03-18,2024-05-26,16:58:00,17:21:00,23,,5,562.4,Premium,Solo,2,No,Influencer,Yes
P2442,43.0,Canada,Hyderabad,FIFA 24,Strategy,Zombies,Console,Gaming PC,Steam,2019,2021-04-24,2022-07-09,23:12:00,01:16:00,-1316,90.56,4,362.24,Premium,Solo,0,No,Referral,Yes
P2443,31.0,India,Kolkata,Fortnite,Sports,Battle Royale,Mobile,XboxSeriesX,PlayStation Store,2022,2020-01-21,2023-11-30,15:51:00,16:21:00,30,82.36,2,164.72,Free,,0,No,YouTube,Yes
P2444,13.0,India,Chennai,Call of Duty,,Solo,Console,iPhone 14,PlayStation Store,2022,2022-01-13,2022-11-27,08:10:00,09:36:00,86,48.93,3,146.79,Free,Ranked,0,No,Influencer,Yes
P2445,35.0,Canada,Bangalore,Call of Duty,Strategy,Ranked,Console,Switch,Steam,2023,2023-09-03,2024-06-09,08:39:00,11:21:00,162,57.0,3,171.0,Free,,1,No,In-Game Promo,Yes
P2446,17.0,USA,Delhi,Call of Duty,Sports,Solo,Mobile,Xbox Series X,App Store,2023,2020-01-18,2023-11-19,09:32:00,10:32:00,60,77.11,1,77.11,Premium,,0,No,Referral,Yes
P2447,33.0,Germany,Pune,PUBG,Sports,Battle Royale,Mobile,Android Tablet,PlayStation Store,2018,2020-12-15,2022-04-24,23:24:00,01:16:00,-1328,86.56,4,346.24,Premium,Solo,1,No,Referral,Yes
P2448,,Brazil,Delhi,Call of Duty,Adventure,Solo,PC,PS5,PlayStation Store,2018,2021-08-02,2023-04-19,12:17:00,15:13:00,176,171.73,3,515.19,Free,Team,1,No,In-Game Promo,Yes
P2449,25.0,UK,Delhi,Fortnite,,Solo,Mobile,Android Tablet,PlayStation Store,2021,2021-11-20,2023-01-21,23:23:00,00:04:00,-1399,187.81,5,939.05,Free,Ranked,0,No,Ads,Yes
P2450,45.0,Germany,Pune,FIFA 24,Battle Royale,Solo,PC,Switch,PlayStation Store,2024,2020-07-01,2023-08-10,18:21:00,18:41:00,20,89.95,2,179.9,Free,Solo,1,No,YouTube,Yes
P2451,,Brazil,Kolkata,PUBG,Adventure,Solo,Mobile,iPhone 14,Company Website,2018,2021-10-15,2024-12-23,21:51:00,00:40:00,-1271,174.72,4,698.88,Free,Solo,0,No,Ads,Yes
P2452,43.0,Germany,Pune,Call of Duty,Sports,Team Deathmatch,PC,Android Tablet,PlayStation Store,2018,2019-06-04,2023-03-28,16:08:00,18:43:00,155,101.73,4,406.92,Free,Team,4,Yes,In-Game Promo,Yes
P2453,38.0,Canada,Delhi,PUBG,Survival,Team Deathmatch,Console,Android Tablet,App Store,2025,2019-03-09,2023-10-07,11:29:00,14:28:00,179,4.45,4,17.8,Premium,Solo,2,No,In-Game Promo,Yes
P2454,,India,Bangalore,Call of Duty,Battle Royale,Ranked,Console,Switch,Company Website,2019,2022-10-11,2023-11-16,23:53:00,01:39:00,-1334,83.77,3,251.31,Free,Team,0,No,In-Game Promo,Yes
P2455,40.0,India,Kolkata,Call of Duty,Survival,Team Deathmatch,Mobile,iPhone 14,App Store,2020,2021-04-17,2022-11-19,14:23:00,17:14:00,171,177.52,4,710.08,Premium,Team,0,No,YouTube,Yes
P2456,33.0,India,Kolkata,FIFA 24,Survival,Team Deathmatch,Mobile,Android Tablet,PlayStation Store,2025,2022-11-06,2023-09-20,09:08:00,10:30:00,82,180.25,5,901.25,Free,Team,2,No,In-Game Promo,Yes
P2457,23.0,UK,Delhi,Call of Duty,Sports,Zombies,PC,,Steam,2021,2022-08-18,2025-05-18,21:47:00,22:46:00,59,151.11,3,453.33,Premium,,1,No,Referral,No
P2458,31.0,Brazil,Hyderabad,Minecraft,Survival,Ranked,PC,Switch,Company Website,2021,2022-08-16,2025-06-29,19:14:00,19:33:00,19,144.02,1,144.02,Free,,3,Yes,Referral,No
P2459,41.0,Brazil,Chennai,Apex Legends,Adventure,Solo,PC,Android Tablet,PlayStation Store,2018,2022-04-19,2025-02-13,19:09:00,21:29:00,140,91.93,5,459.65,Free,Team,0,No,Referral,Yes
P2460,37.0,UK,Delhi,Fortnite,FPS,Battle Royale,Mobile,Gaming PC,PlayStation Store,2022,2022-05-30,2023-12-27,14:40:00,17:27:00,167,51.63,5,258.15,Premium,Team,2,No,Referral,Yes
P2461,27.0,India,Chennai,Call of Duty,Strategy,Battle Royale,PC,Xbox Series X,App Store,2025,2023-09-24,2023-12-23,23:45:00,00:12:00,-1413,89.7,2,179.4,Premium,Team,0,No,YouTube,Yes
P2462,42.0,Germany,Delhi,Fortnite,Strategy,Team Deathmatch,PC,Gaming PC,PlayStation Store,2024,2023-12-26,2025-06-29,18:44:00,19:09:00,25,101.89,5,509.45,VIP,Ranked,0,No,Influencer,No
P2463,29.0,Germany,Pune,PUBG,Sports,Solo,Mobile,Xbox Series X,App Store,2023,2020-07-20,2023-11-05,19:54:00,20:57:00,63,89.23,4,356.92,Premium,Solo,4,Yes,Referral,Yes
P2464,43.0,Germany,Delhi,Apex Legends,Adventure,Team Deathmatch,Console,PlayStation 5,App Store,2020,2019-04-03,2024-08-20,21:29:00,23:14:00,105,16.1,5,80.5,Free,Solo,0,No,Ads,Yes
P2465,33.0,Germany,Hyderabad,Minecraft,Battle Royale,Zombies,Mobile,Android Tablet,Steam,2018,2019-07-10,2022-08-20,09:50:00,11:49:00,119,74.52,3,223.56,Premium,Solo,0,No,YouTube,Yes
P2466,29.0,,Hyderabad,PUBG,Sports,Team Deathmatch,Console,XboxSeriesX,App Store,2020,2021-03-31,2025-01-15,12:26:00,14:31:00,125,196.77,1,196.77,VIP,Solo,0,No,Ads,Yes
P2467,18.0,India,Bangalore,Minecraft,Battle Royale,Solo,Mobile,Switch,App Store,2024,2019-11-15,2020-10-02,20:53:00,22:28:00,95,198.72,1,198.72,Premium,Ranked,3,Yes,In-Game Promo,Yes
P2468,26.0,Canada,Delhi,FIFA 24,Survival,Team Deathmatch,PC,iPhone 14,App Store,2025,2024-01-12,2025-03-22,10:32:00,13:31:00,179,152.82,4,611.28,Premium,Ranked,0,No,Influencer,Yes
P2469,39.0,Germany,Kolkata,Minecraft,Survival,Ranked,PC,Switch,Steam,2023,2020-06-29,2022-07-24,20:21:00,23:09:00,168,,1,117.23,Premium,Ranked,0,No,Referral,Yes
P2470,27.0,,Hyderabad,Call of Duty,Strategy,Battle Royale,Mobile,Switch,PlayStation Store,2025,2023-09-28,2024-07-16,08:20:00,09:46:00,86,167.64,2,335.28,Premium,Team,0,No,Referral,Yes
P2471,17.0,UK,Bangalore,FIFA 24,,Battle Royale,PC,Android Tablet,Company Website,2024,2019-05-13,2022-10-26,23:19:00,01:29:00,-1310,173.52,2,347.04,Premium,Solo,0,No,In-Game Promo,Yes
P2472,34.0,USA,Pune,Apex Legends,Sports,Solo,PC,PS5,PlayStation Store,2023,2021-12-11,2023-07-11,11:01:00,11:58:00,57,183.26,2,366.52,Premium,,1,No,YouTube,Yes
P2473,18.0,Brazil,Kolkata,Minecraft,Strategy,Team Deathmatch,Console,iPhone 14,Company Website,2025,2022-05-23,2022-12-04,14:05:00,15:12:00,67,183.73,1,183.73,Premium,Solo,0,No,YouTube,Yes
P2474,45.0,,Hyderabad,FIFA 24,Survival,Solo,Mobile,PS5,App Store,2021,2024-11-29,2025-06-15,19:40:00,20:37:00,57,138.75,4,555.0,Premium,Team,0,No,In-Game Promo,No
P2475,16.0,Brazil,Chennai,FIFA 24,Strategy,Zombies,PC,Android Tablet,Company Website,2023,2023-01-18,2025-04-24,11:24:00,13:36:00,132,69.03,5,345.15,Free,Ranked,0,No,Ads,Yes
P2476,27.0,UK,Chennai,PUBG,,Ranked,Mobile,Ps5,Steam,2021,2019-09-24,2022-08-16,20:12:00,21:33:00,81,25.43,5,127.15,VIP,Solo,0,No,Referral,Yes
P2477,,Canada,Chennai,FIFA 24,Adventure,Team Deathmatch,Mobile,Xbox Series X,Steam,2019,2020-12-11,2021-04-19,18:09:00,20:24:00,135,180.92,3,542.76,Free,,0,No,Influencer,Yes
P2478,18.0,USA,Hyderabad,Call of Duty,,Solo,Console,,Steam,2019,2022-08-06,2023-11-06,09:12:00,09:42:00,30,161.69,3,485.07,Free,Team,1,No,Ads,Yes
P2479,16.0,,Kolkata,Apex Legends,Sports,Ranked,Mobile,iPhone 14,App Store,2023,2024-02-14,2024-09-09,21:15:00,22:48:00,93,65.11,3,195.33,Free,Ranked,2,No,Referral,Yes
P2480,19.0,USA,Delhi,PUBG,Adventure,Solo,Console,Xbox Series X,Steam,2024,2022-06-10,2022-11-25,11:01:00,13:03:00,122,194.34,4,777.36,VIP,,1,No,Ads,Yes
P2481,14.0,India,Kolkata,Minecraft,Adventure,Battle Royale,PC,Switch,App Store,2020,2020-05-20,2022-08-26,12:26:00,14:49:00,143,185.01,2,370.02,Premium,,2,No,YouTube,Yes
P2482,38.0,USA,Kolkata,Apex Legends,Adventure,Ranked,Console,Xbox Series X,Steam,2021,2022-01-14,2024-10-26,10:47:00,11:02:00,15,2.22,5,11.1,Free,Ranked,2,No,YouTube,Yes
P2483,,,Hyderabad,PUBG,Strategy,Team Deathmatch,PC,Switch,PlayStation Store,2020,2020-08-20,2020-10-21,09:41:00,11:54:00,133,182.57,3,547.71,Premium,Ranked,0,No,Referral,Yes
P2484,29.0,USA,Chennai,Apex Legends,FPS,Battle Royale,Mobile,iPhone 14,Steam,2022,2022-10-02,2023-04-10,09:21:00,11:47:00,146,176.92,1,176.92,Premium,Solo,3,Yes,In-Game Promo,Yes
P2485,38.0,India,Delhi,Call of Duty,Sports,Ranked,PC,XboxSeriesX,PlayStation Store,2022,2019-02-22,2023-11-02,19:54:00,21:25:00,91,177.28,3,531.84,Free,Team,1,No,In-Game Promo,Yes
P2486,34.0,India,Kolkata,PUBG,FPS,Solo,PC,Switch,App Store,2024,2023-05-26,2025-04-29,16:13:00,16:37:00,24,18.75,4,75.0,Free,Team,0,No,Referral,Yes
P2487,27.0,Brazil,Chennai,Apex Legends,Adventure,Ranked,Mobile,Gaming PC,Company Website,2023,2023-10-10,2025-06-29,15:04:00,16:11:00,67,77.87 USD,1,77.87,Free,Solo,3,Yes,Referral,No
P2488,14.0,India,Bangalore,Minecraft,Battle Royale,Ranked,Console,PS5,App Store,2025,2022-02-08,2024-08-11,10:48:00,13:30:00,162,123.08,2,246.16,Premium,Solo,0,No,YouTube,Yes
P2489,33.0,Canada,Hyderabad,PUBG,Battle Royale,Ranked,Console,iPhone 14,Steam,2019,2021-11-29,2024-06-27,09:23:00,10:37:00,74,61.53,2,123.06,Premium,Ranked,0,No,Ads,Yes
P2490,39.0,Germany,Hyderabad,Minecraft,FPS,Ranked,Console,,PlayStation Store,2020,2023-06-02,2024-10-19,08:51:00,11:28:00,157,51.17,5,255.85,Premium,,2,No,In-Game Promo,Yes
P2491,39.0,UK,Delhi,Minecraft,Strategy,Battle Royale,Mobile,Xbox Series X,App Store,2020,2020-10-12,2023-09-23,13:45:00,16:17:00,152,180.21,1,180.21,Premium,Solo,0,No,Referral,Yes
P2492,15.0,Germany,Chennai,PUBG,Sports,Team Deathmatch,Mobile,Switch,App Store,2024,2024-06-09,2025-01-04,23:32:00,23:51:00,19,122.16,4,488.64,Free,Ranked,0,No,YouTube,Yes
P2493,30.0,Brazil,Pune,PUBG,Survival,Solo,PC,,PlayStation Store,2023,2021-04-01,2021-09-14,23:20:00,01:03:00,-1337,136.74,3,410.22,Premium,Solo,3,Yes,In-Game Promo,Yes
P2494,44.0,UK,Chennai,Minecraft,Survival,Solo,PC,Switch,Steam,2022,2024-11-26,2025-03-04,13:27:00,15:35:00,128,,1,64.65,Premium,Ranked,0,No,In-Game Promo,Yes
P2495,44.0,Germany,Pune,FIFA 24,Battle Royale,Solo,Mobile,Gaming PC,App Store,2023,2019-10-22,2023-10-28,21:19:00,22:02:00,43,,4,489.12,Premium,Team,0,No,Ads,Yes
P2496,,Brazil,Hyderabad,FIFA 24,Strategy,Ranked,PC,PS5,Steam,2024,2021-02-24,2021-05-12,10:48:00,12:26:00,98,115.12,2,230.24,Free,Team,0,No,In-Game Promo,Yes
P2497,30.0,Brazil,Kolkata,Fortnite,Sports,Ranked,PC,Gaming PC,Company Website,2024,2019-07-19,2025-05-17,16:27:00,16:54:00,27,,5,954.9,VIP,Team,0,No,Referral,No
P2498,,,Chennai,Call of Duty,FPS,Solo,PC,Gaming PC,PlayStation Store,2023,2024-11-28,2025-03-10,20:47:00,23:06:00,139,20.87,3,62.61,Free,Team,0,No,Ads,Yes
P2499,,USA,Chennai,Fortnite,Survival,Zombies,Mobile,Gaming PC,Company Website,2022,2023-07-09,2025-04-17,12:31:00,13:20:00,49,9.62,3,28.86,Premium,Team,3,Yes,YouTube,Yes
P2500,17.0,India,Chennai,Minecraft,Battle Royale,Ranked,Console,Gaming PC,Company Website,2020,2024-08-15,2025-02-17,09:10:00,09:46:00,36,nan USD,3,527.7,VIP,Ranked,3,Yes,Referral,Yes
P2501,28.0,India,Kolkata,Apex Legends,,Solo,Console,Android Tablet,PlayStation Store,2019,2020-10-12,2022-12-12,13:26:00,14:47:00,81,,5,217.55,Free,Team,1,No,YouTube,Yes
P2502,31.0,Canada,Delhi,Call of Duty,,Ranked,Mobile,PS5,Company Website,2023,2019-12-03,2023-08-28,11:38:00,14:02:00,144,12.93,4,51.72,Free,,0,No,YouTube,Yes
P2503,32.0,India,Pune,PUBG,Battle Royale,Solo,PC,Switch,Steam,2024,2022-02-02,2025-02-14,13:33:00,14:50:00,77,103.47,3,310.41,Premium,Team,0,No,Influencer,Yes
P2504,40.0,,Delhi,FIFA 24,Adventure,Zombies,Console,PS5,App Store,2023,2022-05-26,2023-11-16,14:40:00,16:13:00,93,44.53,4,178.12,Premium,Ranked,0,No,YouTube,Yes
P2505,39.0,Brazil,Hyderabad,Fortnite,Strategy,Zombies,Mobile,iPhone 14,Steam,2025,2023-07-17,2025-06-26,15:19:00,16:02:00,43,69.15,3,207.45,Premium,,0,No,Ads,No
P2506,16.0,India,Bangalore,FIFA 24,Strategy,Solo,Console,Gaming PC,PlayStation Store,2022,2021-12-12,2023-04-18,10:52:00,12:14:00,82,138.85,4,555.4,Free,Team,3,Yes,Influencer,Yes
P2507,45.0,UK,Delhi,FIFA 24,FPS,Battle Royale,Console,iPhone 14,Company Website,2022,2020-01-26,2022-04-10,18:56:00,20:46:00,110,93.52,5,467.6,Premium,Solo,0,No,Referral,Yes
P2508,36.0,UK,Pune,PUBG,FPS,Ranked,Console,Gaming PC,App Store,2025,2023-01-23,2024-06-19,11:41:00,13:40:00,119,80.49,2,160.98,Premium,Ranked,2,No,YouTube,Yes
P2509,20.0,USA,Delhi,Fortnite,Battle Royale,Battle Royale,Mobile,,App Store,2025,2019-01-08,2022-05-23,08:29:00,09:10:00,41,50.32,5,251.6,VIP,Team,1,No,Ads,Yes
P2510,29.0,Canada,Delhi,Minecraft,Adventure,Team Deathmatch,Mobile,Switch,PlayStation Store,2022,2020-05-24,2023-07-06,19:45:00,21:21:00,96,114.38,1,114.38,Premium,Solo,0,No,YouTube,Yes
P2511,36.0,Canada,Delhi,Call of Duty,FPS,Team Deathmatch,PC,Xbox Series X,Company Website,2019,2019-03-21,2020-02-02,22:22:00,01:14:00,-1268,135.56 USD,1,135.56,Premium,Team,2,No,Influencer,Yes
P2512,42.0,,Kolkata,FIFA 24,Adventure,Zombies,Console,Android Tablet,Company Website,2020,2022-07-04,2024-04-06,11:25:00,12:19:00,54,21.97,3,65.91,Premium,Solo,1,No,In-Game Promo,Yes
P2513,40.0,Germany,Delhi,Minecraft,Battle Royale,Solo,PC,Gaming PC,Company Website,2021,2023-02-16,2025-01-05,19:45:00,22:14:00,149,118.87,1,118.87,Free,Team,0,No,In-Game Promo,Yes
P2514,26.0,UK,Bangalore,Fortnite,Battle Royale,Solo,PC,Xbox Series X,Steam,2019,2022-01-19,2023-02-11,09:38:00,11:52:00,134,182.16,3,546.48,Free,,0,No,In-Game Promo,Yes
P2515,27.0,Germany,Delhi,Minecraft,Battle Royale,Solo,Console,Switch,Company Website,2025,2019-09-14,2022-09-15,08:12:00,08:29:00,17,132.84,4,531.36,Premium,,2,No,Influencer,Yes
P2516,36.0,,Hyderabad,Apex Legends,FPS,Ranked,PC,iPhone 14,PlayStation Store,2024,2021-08-29,2024-04-19,16:45:00,17:17:00,32,,5,141.5,VIP,Ranked,0,No,In-Game Promo,Yes
P2517,19.0,India,Hyderabad,Minecraft,Battle Royale,Battle Royale,PC,PS5,App Store,2020,2022-08-13,2023-07-04,20:05:00,20:47:00,42,117.12,5,585.6,Premium,Solo,2,No,In-Game Promo,Yes
P2518,32.0,Germany,Pune,Apex Legends,Sports,Solo,Console,iPhone 14,PlayStation Store,2020,2023-03-16,2025-02-15,18:17:00,19:45:00,88,,1,184.91,Premium,Ranked,1,No,YouTube,Yes
P2519,18.0,USA,Delhi,Apex Legends,Battle Royale,Ranked,PC,Switch,App Store,2020,2019-08-26,2021-12-17,11:44:00,14:30:00,166,43.28,4,173.12,Premium,Solo,1,No,YouTube,Yes
P2520,44.0,India,Pune,Apex Legends,Strategy,Battle Royale,PC,PS5,Steam,2022,2024-11-09,2025-01-10,14:15:00,15:52:00,97,,1,53.39,VIP,Solo,0,No,Referral,Yes
P2521,26.0,Germany,Bangalore,Fortnite,FPS,Ranked,Console,Gaming PC,App Store,2025,2024-05-31,2024-06-23,08:26:00,10:44:00,138,87.1 USD,5,435.5,Free,Team,0,No,In-Game Promo,Yes
P2522,36.0,India,Delhi,Apex Legends,Strategy,Team Deathmatch,Mobile,PS5,Company Website,2020,2020-01-20,2022-11-06,12:02:00,13:29:00,87,109.12,5,545.6,Free,Solo,1,No,Ads,Yes
P2523,45.0,Germany,Chennai,Fortnite,FPS,Battle Royale,Mobile,Xbox Series X,Company Website,2022,2022-09-07,2024-12-05,16:39:00,18:43:00,124,93.45,1,93.45,Premium,Solo,0,No,YouTube,Yes
P2524,27.0,Brazil,Kolkata,Call of Duty,Survival,Solo,Mobile,,Company Website,2018,2021-07-28,2023-03-31,12:21:00,13:05:00,44,141.03,5,705.15,Free,Solo,0,No,Ads,Yes
P2525,36.0,Brazil,Chennai,Call of Duty,Battle Royale,Team Deathmatch,Mobile,Xbox,Company Website,2025,2019-02-14,2024-04-21,16:11:00,16:56:00,45,192.15,2,384.3,Free,Solo,1,No,Influencer,Yes
P2526,21.0,UK,Hyderabad,Apex Legends,FPS,Battle Royale,PC,PS5,Company Website,2018,2024-09-20,2025-05-11,19:50:00,21:15:00,85,102.88,2,205.76,VIP,Ranked,0,No,YouTube,No
P2527,27.0,Brazil,Pune,Fortnite,Strategy,Ranked,Mobile,ps5,Steam,2024,2023-01-23,2024-04-26,15:56:00,17:34:00,98,170.26,4,681.04,Free,Team,0,No,Referral,Yes
P2528,35.0,,Bangalore,Fortnite,Strategy,Zombies,Console,PS5,Steam,2020,2021-09-28,2022-10-20,10:36:00,12:15:00,99,73.53,5,367.65,Premium,Ranked,1,No,Referral,Yes
P2529,34.0,Brazil,Delhi,Call of Duty,Survival,Team Deathmatch,PC,Gaming PC,Steam,2021,2019-05-14,2023-03-28,21:32:00,23:42:00,130,181.51,5,907.55,Free,Solo,0,No,Influencer,Yes
P2530,13.0,UK,Bangalore,Apex Legends,Sports,Ranked,PC,,App Store,2021,2021-09-06,2024-03-11,20:35:00,21:56:00,81,23.06,5,115.3,Free,Team,0,No,Influencer,Yes
P2531,16.0,India,Delhi,FIFA 24,Battle Royale,Solo,Console,,Company Website,2021,2019-11-24,2023-06-24,23:48:00,01:03:00,-1365,,2,17.84,Free,Ranked,2,No,Influencer,Yes
P2532,34.0,Germany,Pune,FIFA 24,FPS,Zombies,Console,Android Tablet,App Store,2018,2022-05-28,2024-11-11,14:53:00,15:37:00,44,108.28,3,324.84,Free,Team,2,No,Referral,Yes
P2533,43.0,India,Delhi,PUBG,Adventure,Solo,Mobile,Switch,App Store,2025,2023-08-21,2023-12-19,11:06:00,11:34:00,28,,5,484.1,Free,Team,3,Yes,YouTube,Yes
P2534,31.0,Canada,Kolkata,FIFA 24,Survival,Solo,Console,Xbox Series X,Company Website,2020,2020-11-12,2023-01-14,14:18:00,16:42:00,144,,1,67.57,Premium,Ranked,0,No,In-Game Promo,Yes
P2535,29.0,Canada,Delhi,PUBG,Sports,Team Deathmatch,PC,Gaming PC,Company Website,2020,2023-07-29,2023-10-06,14:33:00,15:21:00,48,186.3,5,931.5,Free,Ranked,2,No,Influencer,Yes
P2536,,Germany,Delhi,PUBG,Sports,Team Deathmatch,PC,Switch,PlayStation Store,2024,2020-08-14,2022-09-23,15:31:00,17:45:00,134,117.85,4,471.4,Free,Solo,0,No,Influencer,Yes
P2537,28.0,UK,Bangalore,Fortnite,Adventure,Ranked,Console,Xbox Series X,PlayStation Store,2018,2023-07-25,2025-01-27,13:18:00,14:24:00,66,32.79,2,65.58,Premium,,0,No,Referral,Yes
P2538,26.0,Brazil,Chennai,Fortnite,Sports,Solo,Console,,Company Website,2018,2023-03-28,2024-10-27,16:45:00,17:58:00,73,136.01,1,136.01,Free,Team,1,No,Referral,Yes
P2539,34.0,Germany,Chennai,Apex Legends,Sports,Battle Royale,Mobile,iPhone 14,Steam,2020,2024-09-02,2025-02-24,15:30:00,15:57:00,27,6.6,4,26.4,VIP,Team,0,No,In-Game Promo,Yes
P2540,34.0,UK,Chennai,Apex Legends,Sports,Battle Royale,PC,PS5,Steam,2022,2020-11-13,2022-11-24,19:19:00,20:10:00,51,105.88,1,105.88,Free,Team,0,No,YouTube,Yes
P2541,21.0,UK,Pune,Call of Duty,Survival,Ranked,Console,Android Tablet,Company Website,2024,2019-04-23,2021-05-01,09:14:00,12:00:00,166,190.19,2,380.38,Free,Solo,3,Yes,Ads,Yes
P2542,18.0,Brazil,Kolkata,FIFA 24,Adventure,Team Deathmatch,Console,XboxSeriesX,PlayStation Store,2025,2024-11-18,2025-06-04,23:10:00,01:37:00,-1293,99.41,1,99.41,Free,Solo,2,No,In-Game Promo,No
P2543,36.0,Germany,Hyderabad,PUBG,FPS,Team Deathmatch,Mobile,Android Tablet,Company Website,2022,2022-05-15,2023-01-05,21:00:00,22:15:00,75,38.94,2,77.88,Premium,Ranked,0,No,Ads,Yes
P2544,,UK,Bangalore,Minecraft,FPS,Battle Royale,Mobile,Gaming PC,App Store,2023,2019-11-21,2021-07-27,08:09:00,09:04:00,55,146.12,1,146.12,Free,Team,0,No,YouTube,Yes
P2545,,India,Delhi,FIFA 24,Adventure,Team Deathmatch,Mobile,Xbox Series X,Steam,2018,2022-01-07,2024-04-17,21:08:00,23:22:00,134,,1,63.91,Premium,Team,0,No,In-Game Promo,Yes
P2546,41.0,UK,Pune,Fortnite,FPS,Battle Royale,Mobile,,Steam,2025,2022-10-31,2023-08-26,14:12:00,14:30:00,18,114.57,3,343.71,Premium,Team,0,No,Referral,Yes
P2547,26.0,Germany,Chennai,Minecraft,Strategy,Zombies,Console,PS5,Steam,2022,2022-10-06,2024-01-05,12:14:00,13:03:00,49,80.27,1,80.27,Free,Ranked,1,No,In-Game Promo,Yes
